SK_sale,order_id,item_id,SK_customer,SK_product,SK_staff,SK_store,SK_order_status,SK_order_date,SK_required_date,SK_shipped_date,quantity,list_price,discount,discount_amount,revenue_usd,net_revenue_EGP,net_revenue_EUR,net_revenue_GBP,net_revenue_AED,net_revenue_SAR,is_late_delivery,delivery_status,locality
1982,699,4,958.0,24,9.0,3.0,4.0,400.0,402.0,403.0,2,549.99,0.1,109.998,989.98,52983.99,854.98,744.3,3636.35,3716.01,1.0,Late,Local
1983,699,5,958.0,82,9.0,3.0,4.0,400.0,402.0,403.0,2,659.99,0.2,263.99600000000004,1055.98,56516.33,911.98,793.92,3878.77,3963.75,1.0,Late,Local
1984,700,1,4.0,7,6.0,2.0,4.0,401.0,404.0,402.0,2,3999.99,0.05,399.999,7599.98,406752.93,6563.59,5713.95,27915.87,28527.47,0.0,On Time,Local
1985,700,2,4.0,63,6.0,2.0,4.0,401.0,404.0,402.0,1,3499.99,0.2,699.998,2799.99,149856.2,2418.16,2105.14,10284.78,10510.11,0.0,On Time,Local
1986,701,1,850.0,84,9.0,3.0,4.0,401.0,402.0,403.0,1,109.99,0.05,5.4995,104.49,5592.33,90.24,78.56,383.81,392.22,1.0,Late,Local
1987,702,1,1352.0,25,3.0,1.0,4.0,402.0,403.0,405.0,2,499.99,0.05,49.999,949.98,50843.18,820.43,714.23,3489.42,3565.87,1.0,Late,Local
1988,702,2,1352.0,104,3.0,1.0,4.0,402.0,403.0,405.0,1,481.99,0.1,48.199000000000005,433.79,23216.55,374.63,326.14,1593.38,1628.28,1.0,Late,Local
1989,702,3,1352.0,3,3.0,1.0,4.0,402.0,403.0,405.0,2,999.99,0.07,139.9986,1859.98,99546.62,1606.34,1398.4,6831.99,6981.67,1.0,Late,Local
1990,703,1,417.0,45,7.0,2.0,4.0,402.0,403.0,403.0,2,869.99,0.2,347.99600000000004,1391.98,74499.14,1202.16,1046.54,5112.95,5224.97,0.0,On Time,Local
1991,703,2,417.0,66,7.0,2.0,4.0,402.0,403.0,403.0,2,250.99,0.05,25.099000000000004,476.88,25522.74,411.85,358.54,1751.65,1790.03,0.0,On Time,Local
1992,703,3,417.0,72,7.0,2.0,4.0,402.0,403.0,403.0,1,619.99,0.2,123.998,495.99,26545.52,428.35,372.9,1821.85,1861.76,0.0,On Time,Local
1993,703,4,417.0,4,7.0,2.0,4.0,402.0,403.0,403.0,2,2899.99,0.2,1159.9959999999999,4639.98,248332.95,4007.24,3488.51,17043.34,17416.74,0.0,On Time,Local
1994,704,1,1137.0,10,6.0,2.0,4.0,402.0,403.0,405.0,2,1549.0,0.05,154.9,2943.1,157515.49,2541.76,2212.73,10810.45,11047.29,1.0,Late,Local
1995,704,2,1137.0,62,6.0,2.0,4.0,402.0,403.0,405.0,1,3499.99,0.2,699.998,2799.99,149856.2,2418.16,2105.14,10284.78,10510.11,1.0,Late,Local
1996,704,3,1137.0,100,6.0,2.0,4.0,402.0,403.0,405.0,2,489.99,0.07,68.5986,911.38,48777.3,787.1,685.21,3347.64,3420.98,1.0,Late,Local
1997,705,1,1196.0,61,7.0,2.0,4.0,402.0,405.0,405.0,1,4999.99,0.1,499.999,4499.99,240840.65,3886.34,3383.26,16529.14,16891.27,0.0,On Time,Local
1998,706,1,1271.0,27,2.0,1.0,4.0,403.0,406.0,404.0,1,999.99,0.1,99.99900000000001,899.99,48167.7,777.26,676.65,3305.8,3378.22,0.0,On Time,Local
1999,706,2,1271.0,23,2.0,1.0,4.0,403.0,406.0,404.0,2,299.99,0.05,29.999000000000002,569.98,30505.48,492.25,428.53,2093.62,2139.49,0.0,On Time,Local
2000,706,3,1271.0,60,2.0,1.0,4.0,403.0,406.0,404.0,1,1559.99,0.2,311.99800000000005,1247.99,66792.75,1077.8,938.29,4584.05,4684.49,0.0,On Time,Local
2001,707,1,79.0,106,7.0,2.0,4.0,403.0,405.0,405.0,2,449.99,0.05,44.999,854.98,45758.75,738.39,642.81,3140.47,3209.27,0.0,On Time,Local
2002,707,2,79.0,100,7.0,2.0,4.0,403.0,405.0,405.0,1,489.99,0.07,34.2993,455.69,24388.65,393.55,342.6,1673.82,1710.49,0.0,On Time,Local
2003,707,3,79.0,11,7.0,2.0,4.0,403.0,405.0,405.0,2,1680.99,0.1,336.19800000000004,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64,0.0,On Time,Local
2004,707,4,79.0,26,7.0,2.0,4.0,403.0,405.0,405.0,2,599.99,0.1,119.998,1079.98,57800.81,932.71,811.97,3966.93,4053.84,0.0,On Time,Local
2005,708,1,660.0,6,2.0,1.0,4.0,404.0,406.0,405.0,1,469.99,0.07,32.899300000000004,437.09,23393.17,377.48,328.62,1605.5,1640.67,0.0,On Time,Local
2006,708,2,660.0,47,2.0,1.0,4.0,404.0,406.0,405.0,1,5299.99,0.1,529.999,4769.99,255291.12,4119.52,3586.25,17520.89,17904.75,0.0,On Time,Local
2007,708,3,660.0,34,2.0,1.0,4.0,404.0,406.0,405.0,2,469.99,0.2,187.996,751.98,40246.17,649.43,565.37,2762.14,2822.65,0.0,On Time,Local
2008,709,1,1162.0,55,6.0,2.0,4.0,405.0,407.0,406.0,2,2699.99,0.05,269.99899999999997,5129.98,274557.88,4430.41,3856.91,18843.19,19256.02,0.0,On Time,Local
2009,709,2,1162.0,101,6.0,2.0,4.0,405.0,407.0,406.0,2,339.99,0.07,47.598600000000005,632.38,33845.14,546.14,475.45,2322.83,2373.72,0.0,On Time,Local
2010,709,3,1162.0,48,6.0,2.0,4.0,405.0,407.0,406.0,1,1499.99,0.07,104.9993,1394.99,74660.23,1204.76,1048.81,5124.01,5236.27,0.0,On Time,Local
2011,710,1,295.0,42,6.0,2.0,4.0,407.0,409.0,410.0,1,2299.99,0.05,114.9995,2184.99,116941.24,1887.03,1642.76,8025.8,8201.63,1.0,Late,Local
2012,710,2,295.0,60,6.0,2.0,4.0,407.0,409.0,410.0,2,1559.99,0.2,623.9960000000001,2495.98,133585.51,2155.61,1876.57,9168.11,9368.97,1.0,Late,Local
2013,710,3,295.0,39,6.0,2.0,4.0,407.0,409.0,410.0,2,1499.99,0.2,599.996,2399.98,128447.56,2072.7,1804.39,8815.49,9008.62,1.0,Late,Local
2014,710,4,295.0,57,6.0,2.0,4.0,407.0,409.0,410.0,1,1999.99,0.2,399.99800000000005,1599.99,85631.89,1381.8,1202.93,5877.0,6005.76,1.0,Late,Local
2015,710,5,295.0,28,6.0,2.0,4.0,407.0,409.0,410.0,1,2499.99,0.05,124.9995,2374.99,127110.09,2051.12,1785.61,8723.69,8914.82,1.0,Late,Local
2016,711,1,1246.0,5,6.0,2.0,4.0,407.0,410.0,408.0,2,1320.99,0.05,132.09900000000002,2509.88,134329.44,2167.61,1887.02,9219.17,9421.15,0.0,On Time,Local
2017,711,2,1246.0,95,6.0,2.0,4.0,407.0,410.0,408.0,2,299.99,0.2,119.99600000000001,479.98,25688.66,414.53,360.87,1763.04,1801.66,0.0,On Time,Local
2018,711,3,1246.0,72,6.0,2.0,4.0,407.0,410.0,408.0,2,619.99,0.05,61.999,1177.98,63045.8,1017.34,885.65,4326.9,4421.7,0.0,On Time,Local
2019,712,1,173.0,44,9.0,3.0,4.0,407.0,408.0,410.0,2,539.99,0.2,215.996,863.98,46240.44,746.16,649.57,3173.53,3243.06,1.0,Late,Local
2020,712,2,173.0,74,9.0,3.0,4.0,407.0,408.0,410.0,2,439.99,0.1,87.998,791.98,42386.98,683.98,595.44,2909.06,2972.8,1.0,Late,Local
2021,712,3,173.0,35,9.0,3.0,4.0,407.0,408.0,410.0,1,832.99,0.2,166.598,666.39,35665.37,575.52,501.02,2447.75,2501.38,1.0,Late,Local
2022,712,4,173.0,76,9.0,3.0,4.0,407.0,408.0,410.0,1,299.99,0.2,59.998000000000005,239.99,12844.33,207.26,180.43,881.52,900.83,1.0,Late,Local
2023,712,5,173.0,4,9.0,3.0,4.0,407.0,408.0,410.0,2,2899.99,0.05,289.99899999999997,5509.98,294895.58,4758.6,4142.61,20238.98,20682.4,1.0,Late,Local
2024,713,1,207.0,93,8.0,3.0,4.0,407.0,408.0,409.0,2,209.99,0.2,83.99600000000001,335.98,17981.74,290.16,252.6,1234.1,1261.14,1.0,Late,Local
2025,713,2,207.0,97,8.0,3.0,4.0,407.0,408.0,409.0,2,349.99,0.1,69.998,629.98,33716.7,544.07,473.64,2314.01,2364.71,1.0,Late,Local
2026,713,3,207.0,53,8.0,3.0,4.0,407.0,408.0,409.0,1,749.99,0.07,52.499300000000005,697.49,37329.85,602.37,524.4,2561.99,2618.12,1.0,Late,Local
2027,713,4,207.0,108,8.0,3.0,4.0,407.0,408.0,409.0,2,449.99,0.07,62.99860000000001,836.98,44795.39,722.84,629.27,3074.35,3141.71,1.0,Late,Local
2028,714,1,805.0,92,7.0,2.0,4.0,408.0,411.0,409.0,2,209.99,0.2,83.99600000000001,335.98,17981.74,290.16,252.6,1234.1,1261.14,0.0,On Time,Local
2029,715,1,,61,,,,,,,2,4999.99,0.1,999.998,8999.98,481681.3,7772.67,6766.52,33058.28,33782.55,,,
2030,715,2,,50,,,,,,,1,5999.99,0.2,1199.998,4799.99,256896.73,4145.42,3608.81,17631.08,18017.36,,,
2031,716,1,672.0,111,6.0,2.0,4.0,409.0,411.0,412.0,2,470.99,0.1,94.19800000000001,847.78,45373.41,732.17,637.39,3114.02,3182.25,1.0,Late,Local
2032,716,2,672.0,93,6.0,2.0,4.0,409.0,411.0,412.0,2,209.99,0.07,29.398600000000005,390.58,20903.94,337.32,293.65,1434.66,1466.09,1.0,Late,Local
2033,716,3,672.0,79,6.0,2.0,4.0,409.0,411.0,412.0,1,402.99,0.1,40.29900000000001,362.69,19411.26,313.23,272.68,1332.21,1361.4,1.0,Late,Local
2034,716,4,672.0,4,6.0,2.0,4.0,409.0,411.0,412.0,2,2899.99,0.05,289.99899999999997,5509.98,294895.58,4758.6,4142.61,20238.98,20682.4,1.0,Late,Local
2035,717,1,1312.0,56,6.0,2.0,4.0,409.0,412.0,411.0,2,5499.99,0.05,549.999,10449.98,559285.68,9024.94,7856.68,38384.34,39225.31,0.0,On Time,Local
2036,717,2,1312.0,93,6.0,2.0,4.0,409.0,412.0,411.0,1,209.99,0.2,41.998000000000005,167.99,8990.87,145.08,126.3,617.05,630.57,0.0,On Time,Local
2037,718,1,38.0,92,7.0,2.0,4.0,410.0,411.0,411.0,2,209.99,0.07,29.398600000000005,390.58,20903.94,337.32,293.65,1434.66,1466.09,0.0,On Time,Local
2038,718,2,38.0,40,7.0,2.0,4.0,410.0,411.0,411.0,2,4999.99,0.07,699.9986,9299.98,497737.38,8031.76,6992.07,34160.22,34908.64,0.0,On Time,Local
2039,718,3,38.0,64,7.0,2.0,4.0,410.0,411.0,411.0,2,489.99,0.1,97.998,881.98,47203.8,761.71,663.11,3239.64,3310.62,0.0,On Time,Local
2040,719,1,200.0,100,6.0,2.0,4.0,410.0,413.0,412.0,1,489.99,0.2,97.998,391.99,20979.41,338.54,294.71,1439.84,1471.38,0.0,On Time,Local
2041,720,1,382.0,111,6.0,2.0,4.0,410.0,413.0,413.0,1,470.99,0.07,32.969300000000004,438.02,23442.95,378.29,329.32,1608.91,1644.16,0.0,On Time,Local
2042,720,2,382.0,6,6.0,2.0,4.0,410.0,413.0,413.0,1,469.99,0.1,46.999,422.99,22638.54,365.31,318.02,1553.71,1587.75,0.0,On Time,Local
2043,721,1,625.0,45,7.0,2.0,4.0,410.0,413.0,411.0,2,869.99,0.07,121.79860000000001,1618.18,86605.42,1397.51,1216.61,5943.82,6074.04,0.0,On Time,Local
2044,721,2,625.0,102,7.0,2.0,4.0,410.0,413.0,411.0,1,489.99,0.1,48.999,440.99,23601.9,380.85,331.55,1619.82,1655.31,0.0,On Time,Local
2045,721,3,625.0,73,7.0,2.0,4.0,410.0,413.0,411.0,2,749.99,0.05,74.99900000000001,1424.98,76265.3,1230.66,1071.35,5234.17,5348.84,0.0,On Time,Local
2046,721,4,625.0,33,7.0,2.0,4.0,410.0,413.0,411.0,1,469.99,0.2,93.998,375.99,20123.08,324.72,282.68,1381.07,1411.33,0.0,On Time,Local
2047,722,1,1399.0,22,7.0,2.0,4.0,412.0,414.0,415.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
2048,722,2,1399.0,3,7.0,2.0,4.0,412.0,414.0,415.0,1,999.99,0.05,49.999500000000005,949.99,50843.71,820.44,714.24,3489.46,3565.91,1.0,Late,Local
2049,722,3,1399.0,104,7.0,2.0,4.0,412.0,414.0,415.0,2,481.99,0.1,96.39800000000001,867.58,46433.11,749.27,652.28,3186.75,3256.57,1.0,Late,Local
2050,723,1,845.0,24,6.0,2.0,4.0,413.0,415.0,416.0,2,549.99,0.07,76.99860000000001,1022.98,54750.16,883.48,769.11,3757.56,3839.88,1.0,Late,Local
2051,723,2,845.0,16,6.0,2.0,4.0,413.0,415.0,416.0,1,599.99,0.05,29.9995,569.99,30506.01,492.26,428.54,2093.66,2139.53,1.0,Late,Local
2052,723,3,845.0,108,6.0,2.0,4.0,413.0,415.0,416.0,1,449.99,0.07,31.499300000000005,418.49,22397.69,361.42,314.64,1537.18,1570.85,1.0,Late,Local
2053,724,1,864.0,23,6.0,2.0,4.0,413.0,416.0,415.0,1,299.99,0.05,14.999500000000001,284.99,15252.74,246.13,214.27,1046.81,1069.75,0.0,On Time,Local
2054,724,2,864.0,75,6.0,2.0,4.0,413.0,416.0,415.0,1,599.99,0.2,119.998,479.99,25689.19,414.53,360.87,1763.08,1801.7,0.0,On Time,Local
2055,724,3,864.0,102,6.0,2.0,4.0,413.0,416.0,415.0,1,489.99,0.05,24.4995,465.49,24913.15,402.01,349.97,1709.81,1747.27,0.0,On Time,Local
2056,724,4,864.0,55,6.0,2.0,4.0,413.0,416.0,415.0,1,2699.99,0.2,539.9979999999999,2159.99,115603.23,1865.44,1623.96,7933.97,8107.79,0.0,On Time,Local
2057,725,1,870.0,90,7.0,2.0,4.0,413.0,416.0,416.0,1,209.99,0.1,20.999000000000002,188.99,10114.79,163.22,142.09,694.19,709.4,0.0,On Time,Local
2058,725,2,870.0,91,7.0,2.0,4.0,413.0,416.0,416.0,1,349.99,0.05,17.4995,332.49,17794.95,287.15,249.98,1221.29,1248.04,0.0,On Time,Local
2059,725,3,870.0,77,7.0,2.0,4.0,413.0,416.0,416.0,2,799.99,0.07,111.99860000000001,1487.98,79637.08,1285.07,1118.72,5465.57,5585.32,0.0,On Time,Local
2060,725,4,870.0,62,7.0,2.0,4.0,413.0,416.0,416.0,2,3499.99,0.1,699.998,6299.98,337176.59,5440.86,4736.56,23140.77,23647.76,0.0,On Time,Local
2061,726,1,969.0,64,6.0,2.0,4.0,413.0,416.0,414.0,1,489.99,0.2,97.998,391.99,20979.41,338.54,294.71,1439.84,1471.38,0.0,On Time,Local
2062,727,1,962.0,78,9.0,3.0,4.0,413.0,416.0,415.0,1,647.99,0.07,45.359300000000005,602.63,32252.92,520.45,453.08,2213.55,2262.05,0.0,On Time,Local
2063,727,2,962.0,82,9.0,3.0,4.0,413.0,416.0,415.0,2,659.99,0.05,65.99900000000001,1253.98,67113.34,1082.98,942.79,4606.06,4706.97,0.0,On Time,Local
2064,728,1,1138.0,70,3.0,1.0,4.0,414.0,415.0,417.0,1,659.99,0.05,32.999500000000005,626.99,33556.67,541.49,471.39,2303.03,2353.49,1.0,Late,Local
2065,728,2,1138.0,56,3.0,1.0,4.0,414.0,415.0,417.0,1,5499.99,0.1,549.999,4949.99,264924.77,4274.97,3721.59,18182.06,18580.41,1.0,Late,Local
2066,728,3,1138.0,91,3.0,1.0,4.0,414.0,415.0,417.0,1,349.99,0.1,34.999,314.99,16858.35,272.04,236.82,1157.01,1182.35,1.0,Late,Local
2067,728,4,1138.0,58,3.0,1.0,4.0,414.0,415.0,417.0,1,4999.99,0.07,349.9993,4649.99,248868.69,4015.88,3496.03,17080.11,17454.32,1.0,Late,Local
2068,729,1,897.0,101,7.0,2.0,4.0,414.0,416.0,415.0,2,339.99,0.1,67.998,611.98,32753.33,528.53,460.11,2247.89,2297.14,0.0,On Time,Local
2069,730,1,500.0,59,6.0,2.0,4.0,415.0,418.0,416.0,2,2599.99,0.05,259.99899999999997,4939.98,264389.03,4266.32,3714.06,18145.29,18542.83,0.0,On Time,Local
2070,730,2,500.0,79,6.0,2.0,4.0,415.0,418.0,416.0,1,402.99,0.1,40.29900000000001,362.69,19411.26,313.23,272.68,1332.21,1361.4,0.0,On Time,Local
2071,730,3,500.0,96,6.0,2.0,4.0,415.0,418.0,416.0,2,349.99,0.07,48.9986,650.98,34840.62,562.21,489.43,2391.15,2443.53,0.0,On Time,Local
2072,730,4,500.0,13,6.0,2.0,4.0,415.0,418.0,416.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,0.0,On Time,Local
2073,731,1,910.0,91,9.0,3.0,4.0,419.0,421.0,421.0,1,349.99,0.05,17.4995,332.49,17794.95,287.15,249.98,1221.29,1248.04,0.0,On Time,Local
2074,731,2,910.0,49,9.0,3.0,4.0,419.0,421.0,421.0,1,3499.99,0.2,699.998,2799.99,149856.2,2418.16,2105.14,10284.78,10510.11,0.0,On Time,Local
2075,731,3,910.0,67,9.0,3.0,4.0,419.0,421.0,421.0,2,250.99,0.2,100.39600000000002,401.58,21492.67,346.82,301.92,1475.06,1507.38,0.0,On Time,Local
2076,731,4,910.0,29,9.0,3.0,4.0,419.0,421.0,421.0,1,999.99,0.2,199.99800000000002,799.99,42815.68,690.9,601.46,2938.48,3002.86,0.0,On Time,Local
2077,732,1,147.0,47,7.0,2.0,4.0,420.0,421.0,423.0,1,5299.99,0.07,370.9993,4928.99,263800.84,4256.83,3705.8,18104.92,18501.58,1.0,Late,Local
2078,732,2,147.0,4,7.0,2.0,4.0,420.0,421.0,423.0,2,2899.99,0.07,405.9986,5393.98,288687.23,4658.41,4055.39,19812.9,20246.98,1.0,Late,Local
2079,733,1,832.0,84,7.0,2.0,4.0,420.0,423.0,421.0,1,109.99,0.05,5.4995,104.49,5592.33,90.24,78.56,383.81,392.22,0.0,On Time,Local
2080,733,2,832.0,55,7.0,2.0,4.0,420.0,423.0,421.0,1,2699.99,0.2,539.9979999999999,2159.99,115603.23,1865.44,1623.96,7933.97,8107.79,0.0,On Time,Local
2081,733,3,832.0,102,7.0,2.0,4.0,420.0,423.0,421.0,2,489.99,0.1,97.998,881.98,47203.8,761.71,663.11,3239.64,3310.62,0.0,On Time,Local
2082,734,1,939.0,26,9.0,3.0,4.0,420.0,422.0,423.0,1,599.99,0.2,119.998,479.99,25689.19,414.53,360.87,1763.08,1801.7,1.0,Late,Local
2083,734,2,939.0,3,9.0,3.0,4.0,420.0,422.0,423.0,1,999.99,0.05,49.999500000000005,949.99,50843.71,820.44,714.24,3489.46,3565.91,1.0,Late,Local
2084,734,3,939.0,84,9.0,3.0,4.0,420.0,422.0,423.0,2,109.99,0.2,43.996,175.98,9418.5,151.98,132.31,646.4,660.56,1.0,Late,Local
2085,734,4,939.0,65,9.0,3.0,4.0,420.0,422.0,423.0,2,346.99,0.1,69.39800000000001,624.58,33427.69,539.41,469.58,2294.18,2344.44,1.0,Late,Local
2086,735,1,,71,,,,,,,2,416.99,0.1,83.39800000000001,750.58,40171.24,648.22,564.31,2756.99,2817.4,,,
2087,735,2,,10,,,,,,,2,1549.0,0.07,216.86,2881.14,154199.37,2488.24,2166.15,10582.86,10814.72,,,
2088,736,1,184.0,56,7.0,2.0,4.0,421.0,422.0,422.0,2,5499.99,0.05,549.999,10449.98,559285.68,9024.94,7856.68,38384.34,39225.31,0.0,On Time,Local
2089,736,2,184.0,17,7.0,2.0,4.0,421.0,422.0,422.0,1,429.0,0.1,42.900000000000006,386.1,20664.17,333.45,290.28,1418.2,1449.27,0.0,On Time,Local
2090,736,3,184.0,62,7.0,2.0,4.0,421.0,422.0,422.0,2,3499.99,0.2,1399.996,5599.98,299712.4,4836.32,4210.27,20569.57,21020.22,0.0,On Time,Local
2091,737,1,694.0,52,6.0,2.0,4.0,421.0,423.0,422.0,1,875.99,0.05,43.7995,832.19,44539.03,718.71,625.67,3056.76,3123.73,0.0,On Time,Local
2092,737,2,694.0,19,6.0,2.0,4.0,421.0,423.0,422.0,2,449.0,0.07,62.86000000000001,835.14,44696.91,721.25,627.89,3067.59,3134.8,0.0,On Time,Local
2093,737,3,694.0,77,6.0,2.0,4.0,421.0,423.0,422.0,2,799.99,0.07,111.99860000000001,1487.98,79637.08,1285.07,1118.72,5465.57,5585.32,0.0,On Time,Local
2094,737,4,694.0,34,6.0,2.0,4.0,421.0,423.0,422.0,1,469.99,0.2,93.998,375.99,20123.08,324.72,282.68,1381.07,1411.33,0.0,On Time,Local
2095,738,1,124.0,82,2.0,1.0,4.0,422.0,423.0,425.0,2,659.99,0.07,92.39860000000002,1227.58,65700.4,1060.18,922.94,4509.09,4607.87,1.0,Late,Local
2096,738,2,124.0,38,2.0,1.0,4.0,422.0,423.0,425.0,2,549.99,0.2,219.996,879.98,47096.76,759.98,661.6,3232.3,3303.11,1.0,Late,Local
2097,738,3,124.0,25,2.0,1.0,4.0,422.0,423.0,425.0,1,499.99,0.1,49.999,449.99,24083.58,388.63,338.32,1652.88,1689.09,1.0,Late,Local
2098,738,4,124.0,63,2.0,1.0,4.0,422.0,423.0,425.0,1,3499.99,0.07,244.9993,3254.99,174207.92,2811.11,2447.22,11956.07,12218.01,1.0,Late,Local
2099,739,1,49.0,3,6.0,2.0,4.0,422.0,423.0,424.0,1,999.99,0.2,199.99800000000002,799.99,42815.68,690.9,601.46,2938.48,3002.86,1.0,Late,Local
2100,740,1,1113.0,81,6.0,2.0,4.0,422.0,423.0,424.0,1,1099.99,0.05,54.999500000000005,1044.99,55928.14,902.49,785.66,3838.41,3922.5,1.0,Late,Local
2101,740,2,1113.0,94,6.0,2.0,4.0,422.0,423.0,424.0,2,249.99,0.2,99.99600000000001,399.98,21407.03,345.44,300.72,1469.19,1501.37,1.0,Late,Local
2102,740,3,1113.0,11,6.0,2.0,4.0,422.0,423.0,424.0,1,1680.99,0.2,336.19800000000004,1344.79,71973.51,1161.4,1011.06,4939.62,5047.84,1.0,Late,Local
2103,740,4,1113.0,19,6.0,2.0,4.0,422.0,423.0,424.0,1,449.0,0.2,89.80000000000001,359.2,19224.48,310.22,270.06,1319.4,1348.3,1.0,Late,Local
2104,740,5,1113.0,12,6.0,2.0,4.0,422.0,423.0,424.0,2,549.99,0.07,76.99860000000001,1022.98,54750.16,883.48,769.11,3757.56,3839.88,1.0,Late,Local
2105,741,1,119.0,58,8.0,3.0,4.0,422.0,423.0,423.0,1,4999.99,0.05,249.9995,4749.99,254220.71,4102.24,3571.22,17447.43,17829.68,0.0,On Time,Local
2106,741,2,119.0,76,8.0,3.0,4.0,422.0,423.0,423.0,1,299.99,0.07,20.9993,278.99,14931.62,240.94,209.76,1024.77,1047.22,0.0,On Time,Local
2107,741,3,119.0,21,8.0,3.0,4.0,422.0,423.0,423.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,0.0,On Time,Local
2108,741,4,119.0,56,8.0,3.0,4.0,422.0,423.0,423.0,2,5499.99,0.05,549.999,10449.98,559285.68,9024.94,7856.68,38384.34,39225.31,0.0,On Time,Local
2109,742,1,433.0,107,9.0,3.0,4.0,422.0,423.0,423.0,2,416.99,0.05,41.699000000000005,792.28,42403.03,684.24,595.67,2910.16,2973.92,0.0,On Time,Local
2110,742,2,433.0,45,9.0,3.0,4.0,422.0,423.0,423.0,1,869.99,0.07,60.899300000000004,809.09,43302.71,698.76,608.3,2971.91,3037.02,0.0,On Time,Local
2111,743,1,137.0,80,6.0,2.0,4.0,423.0,426.0,426.0,1,761.99,0.05,38.0995,723.89,38742.78,625.17,544.25,2658.96,2717.21,0.0,On Time,Local
2112,744,1,166.0,33,7.0,2.0,4.0,423.0,424.0,424.0,2,469.99,0.2,187.996,751.98,40246.17,649.43,565.37,2762.14,2822.65,0.0,On Time,Local
2113,745,1,698.0,95,7.0,2.0,4.0,423.0,425.0,425.0,2,299.99,0.05,29.999000000000002,569.98,30505.48,492.25,428.53,2093.62,2139.49,0.0,On Time,Local
2114,745,2,698.0,22,7.0,2.0,4.0,423.0,425.0,425.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,0.0,On Time,Local
2115,745,3,698.0,78,7.0,2.0,4.0,423.0,425.0,425.0,1,647.99,0.1,64.799,583.19,31212.48,503.66,438.46,2142.14,2189.08,0.0,On Time,Local
2116,746,1,391.0,99,3.0,1.0,4.0,424.0,426.0,427.0,1,299.99,0.1,29.999000000000002,269.99,14449.94,233.17,202.99,991.71,1013.44,1.0,Late,Local
2117,747,1,87.0,110,3.0,1.0,4.0,425.0,426.0,427.0,1,470.99,0.07,32.969300000000004,438.02,23442.95,378.29,329.32,1608.91,1644.16,1.0,Late,Local
2118,747,2,87.0,86,3.0,1.0,4.0,425.0,426.0,427.0,1,149.99,0.2,29.998000000000005,119.99,6421.9,103.63,90.21,440.74,450.4,1.0,Late,Local
2119,747,3,87.0,33,3.0,1.0,4.0,425.0,426.0,427.0,2,469.99,0.1,93.998,845.98,45277.07,730.62,636.04,3107.41,3175.49,1.0,Late,Local
2120,747,4,87.0,81,3.0,1.0,4.0,425.0,426.0,427.0,1,1099.99,0.07,76.9993,1022.99,54750.69,883.49,769.12,3757.6,3839.92,1.0,Late,Local
2121,748,1,1072.0,16,8.0,3.0,4.0,425.0,427.0,426.0,2,599.99,0.1,119.998,1079.98,57800.81,932.71,811.97,3966.93,4053.84,0.0,On Time,Local
2122,748,2,1072.0,83,8.0,3.0,4.0,425.0,427.0,426.0,2,149.99,0.05,14.999000000000002,284.98,15252.2,246.12,214.26,1046.77,1069.71,0.0,On Time,Local
2123,748,3,1072.0,41,8.0,3.0,4.0,425.0,427.0,426.0,1,1469.99,0.07,102.89930000000001,1367.09,73167.02,1180.66,1027.83,5021.53,5131.54,0.0,On Time,Local
2124,748,4,1072.0,35,8.0,3.0,4.0,425.0,427.0,426.0,2,832.99,0.2,333.196,1332.78,71330.74,1151.03,1002.03,4895.5,5002.76,0.0,On Time,Local
2125,749,1,255.0,9,7.0,2.0,4.0,426.0,429.0,427.0,1,2999.99,0.2,599.9979999999999,2399.99,128448.1,2072.71,1804.4,8815.52,9008.66,0.0,On Time,Local
2126,749,2,255.0,28,7.0,2.0,4.0,426.0,429.0,427.0,1,2499.99,0.05,124.9995,2374.99,127110.09,2051.12,1785.61,8723.69,8914.82,0.0,On Time,Local
2127,749,3,255.0,79,7.0,2.0,4.0,426.0,429.0,427.0,1,402.99,0.2,80.59800000000001,322.39,17254.4,278.43,242.38,1184.19,1210.13,0.0,On Time,Local
2128,749,4,255.0,24,7.0,2.0,4.0,426.0,429.0,427.0,1,549.99,0.05,27.4995,522.49,27963.8,451.24,392.83,1919.18,1961.23,0.0,On Time,Local
2129,749,5,255.0,40,7.0,2.0,4.0,426.0,429.0,427.0,1,4999.99,0.07,349.9993,4649.99,248868.69,4015.88,3496.03,17080.11,17454.32,0.0,On Time,Local
2130,750,1,232.0,72,8.0,3.0,4.0,426.0,429.0,427.0,1,619.99,0.05,30.9995,588.99,31522.9,508.67,442.82,2163.45,2210.85,0.0,On Time,Local
2131,750,2,232.0,78,8.0,3.0,4.0,426.0,429.0,427.0,2,647.99,0.1,129.598,1166.38,62424.96,1007.32,876.93,4284.29,4378.15,0.0,On Time,Local
2132,751,1,731.0,45,3.0,1.0,4.0,427.0,430.0,429.0,2,869.99,0.05,86.99900000000001,1652.98,88467.92,1427.57,1242.77,6071.64,6204.67,0.0,On Time,Local
